time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-01-26T01:27:27.672Z,61.7775,-150.2932,40.6,3.2,ml,,,,0.47,ak,ak020170qavq,2020-01-27T23:23:44.605Z,"14km WNW of Willow, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-01-26T01:21:54.920Z,38.8134995,-122.8186646,1.33,1.96,md,29,58,0.009426,0.05,nc,nc73331841,2020-01-26T03:01:02.999Z,"7km NW of The Geysers, CA",earthquake,0.17,0.25,0.16,10,automatic,nc,nc
2020-01-26T01:21:13.413Z,17.874,-66.8167,5,3.1,ml,,212,0.145,0.66,us,us60007g47,2020-01-26T02:29:45.985Z,"13km S of Indios, Puerto Rico",earthquake,1.6,1.3,0.06,36,reviewed,us,us
2020-01-26T01:16:04.380Z,19.0316658,-155.315506,34.5,2.19,md,42,247,0.1854,0.1,hv,hv71351287,2020-01-26T01:19:27.830Z,"25km SE of Pahala, Hawaii",earthquake,0.58,1.01,0.13,10,automatic,hv,hv
2020-01-26T01:11:38.920Z,38.8089981,-122.8166656,3.03,0.32,md,9,98,0.009777,0,nc,nc73331836,2020-01-26T02:35:02.840Z,"6km NW of The Geysers, CA",earthquake,0.56,1.12,0.24,2,automatic,nc,nc
2020-01-26T01:07:34.220Z,46.946,-112.8956667,13.66,0.77,ml,9,147,0.137,0.07,mb,mb80379399,2020-01-26T15:24:19.850Z,"16km W of Lincoln, Montana",earthquake,0.47,0.53,0.071,2,reviewed,mb,mb
2020-01-26T01:00:32.780Z,35.7148333,-117.5385,10.35,0.9,ml,13,156,0.1115,0.14,ci,ci39282296,2020-01-26T01:04:07.892Z,"14km WSW of Searles Valley, CA",earthquake,0.59,1.17,0.096,10,automatic,ci,ci
2020-01-26T00:58:12.390Z,51.8528333,-177.9465,2.73,1.65,ml,6,142,0.05212,0.15,av,av62128966,2020-01-27T19:07:39.200Z,"13km ESE of Tanaga Volcano, Alaska",earthquake,0.47,1.53,0.156,6,reviewed,av,av
2020-01-26T00:46:08.930Z,33.5863333,-116.8023333,5.61,0.34,ml,17,71,0.03275,0.15,ci,ci39282288,2020-01-26T00:49:54.966Z,"12km WNW of Anza, CA",earthquake,0.39,0.66,0.093,9,automatic,ci,ci
2020-01-26T00:44:35.170Z,38.8086662,-122.7331696,5.19,0.93,md,6,197,0.02099,0.21,nc,nc73331831,2020-01-26T02:10:02.710Z,"2km SSW of Cobb, CA",earthquake,1.85,1.79,0.04,3,automatic,nc,nc
2020-01-26T00:41:39.510Z,33.5991667,-116.8001667,5.23,0.32,ml,17,74,0.0306,0.2,ci,ci39282280,2020-01-26T00:45:30.154Z,"13km WNW of Anza, CA",earthquake,0.53,0.81,0.234,8,automatic,ci,ci
2020-01-26T00:35:47.210Z,19.2159996,-155.3991699,31.58,1.99,md,41,166,0.02145,0.12,hv,hv71351222,2020-01-26T00:39:09.800Z,"8km E of Pahala, Hawaii",earthquake,0.68,0.85,0.17,17,automatic,hv,hv
2020-01-26T00:23:01.010Z,46.9438333,-112.887,13.13,1.28,ml,12,117,0.142,0.09,mb,mb80379394,2020-01-26T15:24:53.620Z,"15km W of Lincoln, Montana",earthquake,0.54,0.68,0.146,2,reviewed,mb,mb
2020-01-26T00:08:31.770Z,19.1808338,-155.4680023,36.64,1.7,md,42,101,0.02589,0.13,hv,hv71351177,2020-01-26T00:11:41.700Z,"2km SSE of Pahala, Hawaii",earthquake,0.56,0.87,0.25,8,automatic,hv,hv
2020-01-26T00:05:21.270Z,37.4593315,-118.7281647,6.46,1.55,md,14,174,0.1532,0.03,nc,nc73331816,2020-01-26T00:20:03.027Z,"12km SSW of Toms Place, CA",earthquake,0.55,2.43,0.14,14,automatic,nc,nc
2020-01-26T00:04:05.500Z,65.0124,-147.2667,1.8,1.4,ml,,,,0.51,ak,ak02016zzw5s,2020-01-27T22:52:06.420Z,"26km NNE of Badger, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-01-25T23:50:13.000Z,46.9425,-112.891,12.98,1.35,ml,11,118,0.142,0.06,mb,mb80379384,2020-01-26T15:14:02.880Z,"15km W of Lincoln, Montana",earthquake,0.45,0.57,0.124,2,reviewed,mb,mb
2020-01-25T23:45:07.740Z,36.0328333,-117.7818333,1.7,1.25,ml,16,71,0.01544,0.2,ci,ci39282256,2020-01-25T23:48:49.574Z,"15km E of Coso Junction, CA",earthquake,0.36,0.35,0.15,19,automatic,ci,ci
2020-01-25T23:44:12.410Z,62.8134,-149.4082,60.4,2.4,ml,,,,0.64,ak,ak02015qe3o1,2020-01-27T22:52:05.799Z,"62km NE of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-01-25T23:32:24.410Z,36.6165,-121.056,5.84,0.92,md,13,145,0.04018,0.08,nc,nc73331806,2020-01-28T01:43:57.821Z,"12km NE of Pinnacles, CA",earthquake,0.36,0.46,0.232,12,reviewed,nc,nc
2020-01-25T23:28:32.200Z,51.3033,-179.9419,30.29,4.3,mb,,150,0.481,0.69,us,us60007g1x,2020-01-27T22:52:04.769Z,"58km W of Amatignak Island, Alaska",earthquake,9.7,2.5,0.073,53,reviewed,us,us
2020-01-25T23:23:26.570Z,19.2273331,-155.4071655,33.58,1.85,md,37,144,0.08841,0.12,hv,hv71351117,2020-01-25T23:26:37.430Z,"8km ENE of Pahala, Hawaii",earthquake,0.65,0.96,0.01,3,automatic,hv,hv
2020-01-25T23:17:46.440Z,35.0958333,-116.9661667,1.64,1.81,ml,20,67,0.2214,0.17,ci,ci39282216,2020-01-27T15:22:59.743Z,"22km NNE of Barstow, CA",earthquake,0.28,1.6,0.174,25,reviewed,ci,ci
2020-01-25T23:07:10.972Z,11.2888,-86.6802,42.29,4.4,mb,,165,0.913,0.85,us,us60007g1f,2020-01-25T23:20:05.040Z,"57km SSW of Masachapa, Nicaragua",earthquake,6,11.8,0.073,55,reviewed,us,us
2020-01-25T23:04:28.690Z,38.8148346,-122.7876663,1.38,0.55,md,8,88,0.005676,0.02,nc,nc73331801,2020-01-26T00:23:03.045Z,"5km NNW of The Geysers, CA",earthquake,0.31,0.94,,1,automatic,nc,nc
2020-01-25T22:44:24.360Z,38.8351669,-122.8311691,1.92,1.16,md,23,61,0.004801,0.02,nc,nc73331796,2020-01-25T23:58:02.903Z,"9km NW of The Geysers, CA",earthquake,0.22,0.37,0.02,4,automatic,nc,nc
2020-01-25T22:42:37.420Z,46.9413333,-112.8915,13.11,1.13,ml,11,118,0.143,0.07,mb,mb80379379,2020-01-26T15:08:45.530Z,"16km W of Lincoln, Montana",earthquake,0.48,0.62,0.036,2,reviewed,mb,mb
2020-01-25T22:40:56.680Z,35.833,-117.6491667,2.91,1.38,ml,20,63,0.04538,0.18,ci,ci39282184,2020-01-25T22:44:38.157Z,"23km WNW of Searles Valley, CA",earthquake,0.26,0.41,0.188,21,automatic,ci,ci
2020-01-25T22:38:40.030Z,36.0666667,-117.8213333,5.08,0.83,ml,12,90,0.05761,0.12,ci,ci39282176,2020-01-25T22:42:17.516Z,"12km ENE of Coso Junction, CA",earthquake,0.31,0.56,0.266,11,automatic,ci,ci
2020-01-25T22:35:49.330Z,19.2096667,-155.3991667,30.84,1.93,md,37,155,0.02773,0.11,hv,hv71351032,2020-01-28T00:20:25.860Z,"8km E of Pahala, Hawaii",earthquake,0.62,0.76,0.227,18,reviewed,hv,hv
2020-01-25T22:35:36.270Z,48.4271666666667,-123.302833333333,15.94,1.61,ml,16,105,,0.22,uw,uw61568862,2020-01-25T23:28:51.570Z,"4km E of Victoria, Canada",earthquake,0.5,0.84,0.151482485633224,7,reviewed,uw,uw
2020-01-25T22:30:08.821Z,18.0818,-66.8036,10,2.8,ml,,82,0.064,0.93,us,us60007g0c,2020-01-26T02:37:53.089Z,"5km WNW of Santo Domingo, Puerto Rico",earthquake,1.2,1.9,0.06,36,reviewed,us,us
2020-01-25T22:23:03.375Z,39.3358,-119.95,9.4,0.5,ml,4,176.62,0.08,0.1218,nn,nn00716042,2020-01-27T23:00:35.623Z,"9km NNE of Incline Village, Nevada",earthquake,,8.9,0.19,2,reviewed,nn,nn
2020-01-25T22:22:40.114Z,17.9353,-66.8376,10,3.2,ml,,196,0.1,0.59,us,us60007g07,2020-01-26T02:40:49.777Z,"6km SSW of Indios, Puerto Rico",earthquake,1.3,1.8,0.06,36,reviewed,us,us
2020-01-25T22:21:37.170Z,35.8818333,-117.6828333,2.75,1.07,ml,18,83,0.071,0.16,ci,ci39282160,2020-01-25T22:25:21.036Z,"21km ESE of Little Lake, CA",earthquake,0.21,0.31,0.202,13,automatic,ci,ci
2020-01-25T22:20:31.780Z,36.032,-117.7831667,0.77,1.16,ml,14,117,0.01602,0.16,ci,ci39282152,2020-01-25T22:24:17.028Z,"15km E of Coso Junction, CA",earthquake,0.4,0.37,0.171,17,automatic,ci,ci
2020-01-25T22:15:29.000Z,37.4702,-115.5865,0.3,1.4,ml,16,111.23,0.41,0.24,nn,nn00715903,2020-01-25T22:18:43.609Z,"39km WNW of Alamo, Nevada",earthquake,,20.6,,,automatic,nn,nn
2020-01-25T22:14:01.628Z,61.4818,-139.9287,30.7,1.7,ml,,,,0.9,ak,ak02015pm7sy,2020-01-27T22:52:04.171Z,"153km WNW of Haines Junction, Canada",earthquake,,1.1,,,automatic,ak,ak
2020-01-25T22:11:38.011Z,59.8203,-136.5418,0,2.5,ml,,,,0.71,ak,ak02015plngq,2020-01-27T22:52:03.574Z,"80km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-25T22:10:35.990Z,35.678,-117.5146667,10.8,1.33,ml,20,138,0.1008,0.13,ci,ci39282144,2020-01-25T22:14:21.357Z,"14km SW of Searles Valley, CA",earthquake,0.27,0.59,0.131,18,automatic,ci,ci
2020-01-25T22:09:42.720Z,35.6788333,-117.5223333,11.24,2.01,ml,30,80,0.1043,0.16,ci,ci39282136,2020-01-27T01:53:28.927Z,"14km SW of Searles Valley, CA",earthquake,0.25,0.45,0.159,25,reviewed,ci,ci
2020-01-25T22:04:56.420Z,37.4645,-115.5507,4.8,1.4,ml,13,119.62,0.408,0.22,nn,nn00715901,2020-01-25T22:11:03.401Z,"35km WNW of Alamo, Nevada",earthquake,,20.2,,,automatic,nn,nn
2020-01-25T22:01:52.350Z,51.8676667,-177.9058333,4.78,1.77,ml,8,143,0.0584,0.06,av,av62128941,2020-01-27T19:19:15.190Z,"16km E of Tanaga Volcano, Alaska",earthquake,0.27,0.37,0.306,8,reviewed,av,av
2020-01-25T21:58:20.570Z,34.50516667,-97.6525,3.6,2.05,ml,52,80,0.1763653911,0.34,ok,ok2020btnn,2020-01-27T17:17:56.896Z,"21km SE of Bray, Oklahoma",earthquake,,1.1,0.21,22,reviewed,ok,ok
2020-01-25T21:57:37.817Z,46.2547,-111.3709,5,2.5,ml,,95,0.154,0.37,us,us60007g2d,2020-01-26T16:41:03.451Z,"13km ESE of Townsend, Montana",earthquake,1.6,1.9,0.062,34,reviewed,us,us
2020-01-25T21:51:02.930Z,38.8163338,-122.8093338,1.21,0.55,md,7,111,0.007075,0.01,nc,nc73331771,2020-01-25T22:24:03.374Z,"6km NW of The Geysers, CA",earthquake,0.43,0.98,,1,automatic,nc,nc
2020-01-25T21:41:45.830Z,62.5485,-151.1659,66.2,1.9,ml,,,,0.61,ak,ak02015p6ny5,2020-01-27T22:52:02.896Z,"60km WNW of Talkeetna, Alaska",earthquake,,1.5,,,automatic,ak,ak
2020-01-25T21:40:03.131Z,-0.8962,-91.4445,10,4.5,mb,,243,1.179,0.36,us,us60007fze,2020-01-25T22:24:52.040Z,"53km W of Puerto Villamil, Ecuador",earthquake,10.6,2,0.104,27,reviewed,us,us
2020-01-25T21:37:45.630Z,35.9693333,-117.6688333,2.77,0.9,ml,14,63,0.02611,0.11,ci,ci39282112,2020-01-25T21:41:25.755Z,"22km E of Little Lake, CA",earthquake,0.27,0.31,0.112,12,automatic,ci,ci
2020-01-25T21:32:30.390Z,19.1743336,-155.5171661,32.91,1.87,md,28,200,0.07563,0.17,hv,hv71350922,2020-01-25T21:35:52.770Z,"5km SW of Pahala, Hawaii",earthquake,0.75,1.1,0.03,3,automatic,hv,hv
2020-01-25T21:28:33.610Z,35.8400002,-120.5465012,10.05,1.3,md,12,217,0.0379,0.03,nc,nc73331766,2020-01-25T21:59:03.233Z,"12km WSW of Parkfield, CA",earthquake,0.78,1.36,0.33,2,automatic,nc,nc
2020-01-25T21:20:02.839Z,-35.4563,-179.0568,10,5.1,mww,,126,2.988,0.82,us,us60007fyp,2020-01-25T21:39:11.130Z,"East of the North Island of New Zealand",earthquake,7.4,1.9,0.08,15,reviewed,us,us
2020-01-25T21:16:11.361Z,57.7365,-155.2708,85.5,1.8,ml,,,,0.19,ak,ak02015p18df,2020-01-27T22:52:02.308Z,"80km WNW of Larsen Bay, Alaska",earthquake,,1.9,,,automatic,ak,ak
2020-01-25T21:12:31.000Z,33.6653333,-116.7525,13.22,0.39,ml,17,112,0.05578,0.09,ci,ci39282104,2020-01-27T18:05:32.744Z,"9km SSW of Idyllwild, CA",earthquake,0.21,0.34,0.143,10,reviewed,ci,ci
2020-01-25T21:07:34.421Z,16.6921,79.9484,10,4.4,mb,,75,9.39,0.51,us,us60007fyl,2020-01-27T15:19:27.683Z,"28km SW of Jaggayyapeta, India",earthquake,10.1,1.9,0.092,34,reviewed,us,us
2020-01-25T20:48:23.220Z,35.8913333,-117.7126667,6.11,0.82,ml,16,65,0.07578,0.1,ci,ci39282088,2020-01-25T20:52:05.562Z,"18km ESE of Little Lake, CA",earthquake,0.2,0.62,0.17,11,automatic,ci,ci
2020-01-25T20:40:02.830Z,33.5391667,-116.7175,2.72,0.42,ml,17,121,0.03095,0.14,ci,ci39282080,2020-01-27T15:24:37.753Z,"4km WSW of Anza, CA",earthquake,0.35,0.2,0.104,14,reviewed,ci,ci
2020-01-25T20:36:10.660Z,46.2476666666667,-122.129,8.79,0.78,ml,14,158,,0.18,uw,uw61568842,2020-01-25T22:21:27.240Z,"36km SSE of Morton, Washington",earthquake,0.51,0.89,0.0651382181109633,9,reviewed,uw,uw
2020-01-25T20:34:15.200Z,18.0098,-66.8153,16,3.32,md,12,161,0.0727,0.22,pr,pr2020025009,2020-01-26T00:44:07.086Z,"5km NE of Yauco, Puerto Rico",earthquake,0.74,0.87,0.3,8,reviewed,pr,pr
2020-01-25T20:29:42.790Z,34.0658333,-116.7831667,11.43,1.04,ml,25,64,0.0368,0.23,ci,ci39282064,2020-01-25T20:33:28.137Z,"16km N of Cabazon, CA",earthquake,0.38,0.81,0.111,27,automatic,ci,ci
2020-01-25T20:22:04.750Z,19.3228333,-155.8636667,5.21,2.81,ml,54,158,0.05944,0.23,hv,hv71350847,2020-01-28T01:45:38.214Z,"14km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.37,0.52,0.142,37,reviewed,hv,hv
2020-01-25T20:21:20.860Z,35.8435,-117.6515,4.59,0.94,ml,15,91,0.05189,0.11,ci,ci39282056,2020-01-25T20:24:57.293Z,"24km WNW of Searles Valley, CA",earthquake,0.27,0.48,0.186,13,automatic,ci,ci
2020-01-25T20:20:38.640Z,18.0105,-66.8188,13,5,ml,16,158,0.07,0.17,pr,pr2020025008,2020-01-28T02:35:32.599Z,"16km S of Indios, Puerto Rico",earthquake,1.12,0.86,0.34,5,reviewed,pr,pr
2020-01-25T20:19:07.400Z,38.8100014,-122.793663,2.93,0.25,md,13,48,0.01065,0.02,nc,nc73331761,2020-01-25T20:48:02.824Z,"5km NW of The Geysers, CA",earthquake,0.31,0.75,,1,automatic,nc,nc
2020-01-25T20:12:04.680Z,35.8913333,-117.71,7.12,0.77,ml,13,66,0.07435,0.07,ci,ci39282048,2020-01-25T20:15:38.239Z,"18km ESE of Little Lake, CA",earthquake,0.19,0.69,0.225,11,automatic,ci,ci
2020-01-25T20:07:04.370Z,35.8895,-117.7063333,8.2,0.58,ml,8,82,0.07388,0.06,ci,ci39282040,2020-01-25T20:10:32.289Z,"19km ESE of Little Lake, CA",earthquake,0.27,1.12,0.108,6,automatic,ci,ci
2020-01-25T20:03:49.350Z,35.6778333,-117.5465,8.43,1.3,ml,14,148,0.1141,0.13,ci,ci39282032,2020-01-25T20:07:17.201Z,"13km ENE of Ridgecrest, CA",earthquake,0.3,1.2,0.057,6,automatic,ci,ci
2020-01-25T20:03:31.790Z,19.2266674,-155.4190063,32.62,1.82,md,44,137,0.023,0.11,hv,hv71350812,2020-01-25T20:06:37.400Z,"6km ENE of Pahala, Hawaii",earthquake,0.73,0.87,0.03,5,automatic,hv,hv
2020-01-25T20:03:11.320Z,35.8913333,-117.7098333,6.66,2.11,ml,29,46,0.07426,0.14,ci,ci39282024,2020-01-27T01:53:24.291Z,"18km ESE of Little Lake, CA",earthquake,0.19,0.47,0.268,25,reviewed,ci,ci
2020-01-25T19:49:36.617Z,39.8188,77.2121,10,4.5,mb,,108,1.96,1.35,us,us60007fw5,2020-01-25T23:54:44.040Z,"94km E of Arzak, China",earthquake,6.8,1.9,0.132,17,reviewed,us,us
2020-01-25T19:41:17.147Z,66.2894,-157.3034,4.1,1.8,ml,,,,0.29,ak,ak02015nzqjs,2020-01-27T22:52:01.688Z,"71km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-25T19:40:45.354Z,36.4321,142.7514,10,4.6,mb,,134,3.662,0.7,us,us60007fwv,2020-01-25T23:34:13.040Z,"180km ESE of Iwaki, Japan",earthquake,9.9,1.9,0.077,50,reviewed,us,us
2020-01-25T19:29:47.800Z,35.887,-117.7348333,7.67,1.36,ml,18,60,0.08199,0.09,ci,ci39282016,2020-01-27T15:40:40.284Z,"16km ESE of Little Lake, CA",earthquake,0.17,0.47,0.231,21,reviewed,ci,ci
2020-01-25T19:29:33.670Z,35.8896667,-117.7171667,3.8,0.9,ml,18,64,0.07947,0.16,ci,ci39282008,2020-01-25T19:33:17.387Z,"18km ESE of Little Lake, CA",earthquake,0.25,0.78,0.21,14,automatic,ci,ci
2020-01-25T19:24:50.720Z,-35.4462,-179.6507,10,5.3,mww,,133,2.677,1.03,us,us60007fvs,2020-01-27T17:57:07.040Z,"East of the North Island of New Zealand",earthquake,8.1,1.8,0.08,15,reviewed,us,us
2020-01-25T19:22:59.026Z,-24.1468,-66.9979,177.34,5,mww,,48,1.609,0.73,us,us60007fva,2020-01-25T19:49:23.040Z,"69km W of San Antonio de los Cobres, Argentina",earthquake,8.1,4.8,0.073,18,reviewed,us,us
2020-01-25T19:19:23.485Z,-30.5,-176.9916,10,5.3,mb,,53,1.492,1.43,us,us60007fv7,2020-01-25T19:37:17.040Z,"162km SSE of Raoul Island, New Zealand",earthquake,9.2,1.9,0.079,53,reviewed,us,us
2020-01-25T19:13:46.150Z,19.2328339,-155.4073334,33.08,2.7,ml,60,136,0.01039,0.14,hv,hv71350737,2020-01-25T22:56:33.040Z,"6km NNE of Pahala, Hawaii",earthquake,0.47,0.69,3.51,37,automatic,hv,hv
2020-01-25T19:05:07.290Z,35.9288333,-118.2971667,15.92,1.21,ml,13,77,0.2369,0.15,ci,ci39282000,2020-01-25T19:08:38.322Z,"23km NNE of Kernville, CA",earthquake,0.31,1.59,0.213,18,automatic,ci,ci
2020-01-25T18:52:17.180Z,33.4878333,-116.7951667,5.53,0.45,ml,17,48,0.02485,0.11,ci,ci39281992,2020-01-25T18:56:02.703Z,"8km NE of Aguanga, CA",earthquake,0.22,0.87,0.087,13,automatic,ci,ci
2020-01-25T18:50:14.250Z,19.2141666,-155.4205017,32.75,2.1,md,29,154,0.07045,0.12,hv,hv71350697,2020-01-25T18:53:34.500Z,"6km E of Pahala, Hawaii",earthquake,0.91,0.87,0.08,6,automatic,hv,hv
2020-01-25T18:50:01.917Z,61.0648,-146.5232,11.4,1.9,ml,,,,0.65,ak,ak02015ng2fh,2020-01-27T22:52:01.027Z,"11km SW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-01-25T18:49:58.650Z,19.2088337,-155.4196625,33.16,2.16,ml,33,158,0.03538,0.13,hv,hv71350692,2020-01-25T18:55:30.700Z,"6km E of Pahala, Hawaii",earthquake,0.72,0.83,0.27,4,automatic,hv,hv
2020-01-25T18:42:21.790Z,35.9598333,-117.5236667,2.63,1.41,ml,22,93,0.06774,0.15,ci,ci39281984,2020-01-25T18:53:12.920Z,"24km NNW of Searles Valley, CA",earthquake,0.26,0.43,0.155,20,automatic,ci,ci
2020-01-25T18:42:17.246Z,60.2457,-149.566,33,2.1,ml,,,,0.5,ak,ak02015nein0,2020-01-27T22:52:00.363Z,"13km NW of Bear Creek, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-01-25T18:39:25.851Z,62.4133,-152.208,1.4,2,ml,,,,1.01,ak,ak02015ndw5c,2020-01-27T22:51:59.690Z,"109km W of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-25T18:38:12.840Z,19.234333,-155.4263306,33.08,2.15,md,48,121,0.02742,0.13,hv,hv71350667,2020-01-25T18:41:26.460Z,"6km ENE of Pahala, Hawaii",earthquake,0.66,0.73,0.17,25,automatic,hv,hv
2020-01-25T18:25:26.309Z,35.99283333,-96.79783333,7,2.7,ml,81,73,0,0.2,ok,ok2020btgo,2020-01-27T14:38:30.095Z,"2km W of Cushing, Oklahoma",earthquake,,0.3,0.24,30,reviewed,ok,ok
2020-01-25T18:15:46.450Z,51.858,-177.858,5.29,2.33,ml,9,146,0.05124,0.08,av,av62128906,2020-01-27T19:23:43.700Z,"19km E of Tanaga Volcano, Alaska",earthquake,0.36,0.41,0.196,9,reviewed,av,av
2020-01-25T18:12:11.988Z,17.9235,-66.963,10,3.1,ml,,195,0.089,0.51,us,us60007fts,2020-01-25T21:35:30.040Z,"7km SW of Guanica, Puerto Rico",earthquake,2.1,1.8,0.059,38,reviewed,us,us
2020-01-25T18:04:47.662Z,-6.2958,130.4501,102.03,5,mb,,37,1.875,0.64,us,us60007ftp,2020-01-25T18:19:24.040Z,"206km NNW of Saumlaki, Indonesia",earthquake,5.3,6.6,0.092,42,reviewed,us,us
2020-01-25T17:50:33.540Z,37.4728,-115.5457,0.3,1.1,ml,10,111.91,0.422,0.63,nn,nn00715888,2020-01-25T17:55:41.124Z,"35km WNW of Alamo, Nevada",earthquake,,43.4,,,automatic,nn,nn
2020-01-25T17:49:48.016Z,39.049,27.849,10,4,mb,,56,0.59,0.68,us,us60007ftc,2020-01-26T16:15:03.913Z,"14km N of Akhisar, Turkey",earthquake,3.3,2,0.211,9,reviewed,us,us
2020-01-25T17:45:17.594Z,61.8076,-152.0155,102.7,2.4,ml,,,,0.65,ak,ak02015mtpzc,2020-01-27T22:51:59.067Z,"106km W of Willow, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-01-25T17:42:43.240Z,37.437,-115.5375,0.3,1.2,ml,9,110.36,0.398,0.15,nn,nn00715885,2020-01-25T17:52:00.912Z,"33km WNW of Alamo, Nevada",earthquake,,14.3,,,automatic,nn,nn
2020-01-25T17:33:09.390Z,51.855,-177.8921667,5.45,1.88,ml,7,138,0.06291,0.08,av,av62128896,2020-01-27T19:26:15.370Z,"17km E of Tanaga Volcano, Alaska",earthquake,0.51,0.32,0.152,7,reviewed,av,av
2020-01-25T17:33:00.487Z,37.4321,-115.5089,3,2.8,ml,38,68.7,0.284,0.1683,nn,nn00715882,2020-01-26T02:07:48.853Z,"32km WNW of Alamo, Nevada",earthquake,,2.7,0.25,21,reviewed,nn,nn
2020-01-25T17:29:52.510Z,45.9791666666667,-122.5735,9.89,0.96,ml,8,214,,0.09,uw,uw61568752,2020-01-25T17:58:10.750Z,"12km NW of Amboy, Washington",earthquake,0.53,1.45,0.05577124953649,4,reviewed,uw,uw
2020-01-25T17:28:15.916Z,63.6316,-149.7668,120.2,1.6,ml,,,,0.43,ak,ak02015mq3fj,2020-01-27T22:51:58.416Z,"46km WSW of Healy, Alaska",earthquake,,1.9,,,automatic,ak,ak
2020-01-25T17:22:36.105Z,49.2663,-121.8237,5,2.4,ml,,67,0.29,0.52,us,us60007ft6,2020-01-26T07:30:09.142Z,"5km NW of Agassiz, Canada",earthquake,1.4,1.9,0.062,34,reviewed,us,us
2020-01-25T16:58:33.065Z,60.1398,-152.7989,100,1.6,ml,,,,0.34,ak,ak02015mb43u,2020-01-27T22:51:57.796Z,"38km S of Redoubt Volcano, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-01-25T16:50:36.970Z,36.5096664,-120.8016663,7.79,1.87,md,9,212,0.1533,0.03,nc,nc73331736,2020-01-25T17:54:02.716Z,"15km NW of New Idria, CA",earthquake,0.56,1.9,0.12,8,automatic,nc,nc
2020-01-25T16:47:00.238Z,38.3638,39.1588,10,4.4,mb,,104,0.971,1.04,us,us60007fsh,2020-01-25T17:26:21.040Z,"12km ENE of Doganyol, Turkey",earthquake,4.9,2,0.109,24,reviewed,us,us
2020-01-25T16:44:22.609Z,34.48433333,-97.658,14.18,2.46,ml,41,82,0.1853636253,0.28,ok,ok2020btdf,2020-01-27T14:32:05.076Z,"22km SE of Bray, Oklahoma",earthquake,,1.6,0.26,15,reviewed,ok,ok
2020-01-25T16:44:02.817Z,38.3519,39.147,10,4.4,mb,,105,0.974,1.16,us,us60007fsc,2020-01-25T17:20:36.040Z,"10km ENE of Doganyol, Turkey",earthquake,3.4,1.9,0.138,15,reviewed,us,us
2020-01-25T16:43:40.740Z,34.1705,-116.1221667,10.33,1.11,ml,21,117,0.08758,0.21,ci,ci39281936,2020-01-27T15:41:57.433Z,"6km NW of Twentynine Palms, CA",earthquake,0.44,0.74,0.154,18,reviewed,ci,ci
2020-01-25T16:42:16.850Z,36.5056648,-120.8054962,9.08,2.69,md,43,73,,0.17,nc,nc73331726,2020-01-25T17:02:02.369Z,"15km NW of New Idria, CA",earthquake,0.4,0.88,0.15,40,automatic,nc,nc
2020-01-25T16:33:46.800Z,51.8453333,-177.78,1.94,1.97,ml,3,282,0.03777,0.01,av,av62128886,2020-01-27T19:40:24.020Z,"25km E of Tanaga Volcano, Alaska",earthquake,0.62,1.49,0.327,3,reviewed,av,av
2020-01-25T16:30:11.040Z,38.3461,39.125,10,5.1,mww,,59,0.968,1.01,us,us60007fs4,2020-01-27T17:55:13.040Z,"8km ENE of Doganyol, Turkey",earthquake,4.4,1.9,0.071,19,reviewed,us,us
2020-01-25T16:28:38.828Z,63.113,-149.4089,78.5,1.8,ml,,,,0.58,ak,ak02015m4p2k,2020-01-27T22:51:57.181Z,"38km SW of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-01-25T16:19:23.650Z,34.1968333,-117.5221667,8.72,1,ml,22,50,0.04955,0.13,ci,ci39281920,2020-01-27T17:45:11.109Z,"7km SSW of Lytle Creek, CA",earthquake,0.21,0.45,0.167,18,reviewed,ci,ci
2020-01-25T16:00:43.320Z,51.862,-177.9131667,5.88,1.86,ml,3,178,0.05807,0.03,av,av70866344,2020-01-27T19:54:03.430Z,"15km E of Tanaga Volcano, Alaska",earthquake,0.45,1.19,0.5,3,reviewed,av,av
2020-01-25T16:00:25.646Z,51.8247,-177.9241,6.4,2,ml,,,,0.51,ak,ak02015lyn51,2020-01-27T22:51:56.212Z,"16km ESE of Tanaga Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-25T15:54:18.340Z,19.4088333,-155.6411667,0.19,2.13,ml,41,122,0.01417,0.1,hv,hv71350467,2020-01-28T00:53:10.560Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.28,0.52,0.158,25,reviewed,hv,hv
